Year,Region,Country,University,latitude,longitude,Count
2009,APJ,Australia,University of Newcastle,-32.8927718,151.7041775,2
2009,EMEA,Belgium,Louvain School of Management,50.668417,4.6126641,1
2009,EMEA,Belgium,Universiteit Gent,51.0499922,3.7303853,1
2009,AMS,Brazil,Universidade Federal de Minas Gerais,-19.870682,-43.9677359,1
2009,AMS,Brazil,Universidade de São Paulo,-23.5613991,-46.7307891,1
2009,AMS,Canada,Carleton University,45.3871529,-75.6959036,1
2009,AMS,Canada,University of Toronto,43.6615415,-79.4008748,3
2009,AMS,Canada,University of Waterloo,43.4642578,-80.5204096,1
2009,AMS,Canada,École des Hautes Études Commerciales,45.5035488,-73.6211174,1
2009,APJ,China,Shenzhen University,22.53306,113.932813,1
2009,AMS,Colombia,Universidad de Los Andes,4.601458099999999,-74.0661334,1
2009,EMEA,Czech Republic,Charles University Prague,50.0871106,14.4234889,1
2009,EMEA,Denmark,University of Southern Denmark - SDU,55.3689827,10.4282364,1
2009,EMEA,Germany,Bayerische Julius-Maximilians-Universität Würzburg,49.7881814,9.93526,1
2009,EMEA,Germany,Hamburg University of Applied Sciences (HAW Hamburg),53.55620949999999,10.0225391,1
2009,EMEA,Germany,Karlsruher Institut für Technologie,49.0122041,8.415549,2
2009,EMEA,Germany,Rheinisch Westfälische Technische Hochschule Aachen,50.7775413,6.077485299999999,1
2009,EMEA,Germany,Technische Universität Berlin,52.5123426,13.324407,2
2009,EMEA,Germany,Technische Universität Clausthal,51.8047621,10.3341511,1
2009,EMEA,Germany,Technische Universität Dortmund,51.4921228,7.415232400000001,1
2009,EMEA,Germany,Technische Universität München,48.15012000000001,11.56683,2
2009,EMEA,Germany,Universität Bayreuth,49.926224,11.5851577,2
2009,EMEA,Germany,Universität Hannover,52.3822216,9.7177805,1
2009,EMEA,Germany,Universität Köln,50.9282632,6.9293608,3
2009,,Hong Kong,The Hong Kong Polytechnic University,22.3045633,114.1795767,2
2009,,Hong Kong,The Hong Kong University of Science and Technology,22.3374847,114.2633989,1
2009,,Iran,Tarbiat Modares University,35.7234574,51.383975,1
2009,EMEA,Italy,Polytechnic Institute of Milan,45.468503,9.1824027,1
2009,EMEA,Italy,University of Bologna,44.4968678,11.3524094,1
2009,EMEA,Italy,University of Naples Federico II,40.8453679,14.2577531,1
2009,EMEA,Italy,University of Salerno,40.7752009,14.7883678,1
2009,APJ,Japan,Tokyo University of Agriculture and Technology,35.6839551,139.4786719,1
2009,EMEA,Netherlands,Delft University of Technology,52.0021919,4.3735766,2
2009,APJ,New Zealand,University of Auckland,-36.85088270000001,174.7644881,2
2009,APJ,New Zealand,University of Canterbury,-40.900557,174.885971,1
2009,APJ,Philippines,Ateneo de Manila University,14.6395704,121.0785779,1
2009,EMEA,Poland,Warsaw University of Technology,52.220539,21.0103491,1
2009,APJ,Singapore,Nanyang Technological University,1.3483099,103.6831347,1
2009,APJ,Singapore,National University of Singapore,1.2976493,103.7766916,1
2009,APJ,South Korea,Korea University,37.58938759999999,127.0324773,1
2009,EMEA,Switzerland,ETHZ - ETH Zurich,47.4067061,8.5107914,1
2009,EMEA,Turkey,Bilkent University,39.8680167,32.7498917,1
2009,AMS,United States,"California State University, Long Beach",33.7838235,-118.1140904,1
2009,AMS,United States,Cornell University,42.4534492,-76.4735027,1
2009,AMS,United States,George Mason University,38.8314578,-77.31174709999999,2
2009,AMS,United States,George Washington University,38.8991756,-77.0470916,1
2009,AMS,United States,Georgia Institute of Technology,33.7779791,-84.3979638,2
2009,AMS,United States,Massachusetts Institute of Technology,42.360091,-71.09416,1
2009,AMS,United States,New Mexico Institute of Mining & Technology,34.065993,-106.905611,1
2009,AMS,United States,Pennsylvania State University,40.7982133,-77.8599084,2
2009,AMS,United States,Rice University,29.7168363,-95.4035531,2
2009,AMS,United States,Rochester Institute of Technology,43.0847317,-77.6715248,1
2009,AMS,United States,Stanford University,37.42766,-122.17006,1
2009,AMS,United States,Texas A&M University - College Station,30.6186625,-96.3364251,1
2009,AMS,United States,The University of Alabama,33.2114385,-87.5401002,1
2009,AMS,United States,The University of Texas at Austin,30.2894713,-97.7367917,1
2009,AMS,United States,Tufts University,42.4085371,-71.1182729,1
2009,AMS,United States,University of Arizona,32.2338693,-110.9481326,1
2009,AMS,United States,"University of California, Berkeley",37.8712141,-122.255463,1
2009,AMS,United States,"University of California, Davis",38.539095,-121.7608193,1
2009,AMS,United States,University of Houston,29.7204627,-95.3429319,2
2009,AMS,United States,University of Maine System,44.6675867,-70.14744089999999,1
2009,AMS,United States,"University of Maryland, College Park",38.9869183,-76.9425543,1
2009,AMS,United States,University of Minnesota,44.9753541,-93.2330739,1
2009,AMS,United States,University of Wisconsin - Madison,43.07551429999999,-89.4154526,1
2009,AMS,United States,Virginia Commonwealth University,37.5469205,-77.45416449999999,2
2009,AMS,United States,Weber State University,41.1913012,-111.9440467,2
2010,AMS,Argentina,Universidad de Buenos Aires,-34.5998875,-58.37306949999999,1
2010,APJ,Australia,Curtin University,-32.0054649,115.8919818,1
2010,APJ,Australia,Monash University,-37.9110995,145.1366624,1
2010,APJ,Australia,Royal Melbourne Institute of Technology,-37.8086263,144.9642712,4
2010,APJ,Australia,University of Adelaide,-34.9284989,138.6007456,1
2010,APJ,Australia,University of Melbourne,-37.7983459,144.960974,4
2010,APJ,Australia,University of New South Wales,-33.917347,151.2312675,1
2010,APJ,Australia,University of Newcastle,-32.8927718,151.7041775,1
2010,APJ,Australia,University of South Australia,-34.8098093,138.6200228,2
2010,APJ,Australia,University of Technology Sydney,-33.8836537,151.2006119,1
2010,APJ,Australia,University of Western Australia,-31.9789061,115.8180721,2
2010,EMEA,Austria,Technische Universität Wien,48.1986546,16.3684626,1
2010,EMEA,Austria,Universität Vienna,48.21318549999999,16.3600504,5
2010,EMEA,Austria,Wirtschaftsuniversität Wien,48.21342749999999,16.4084666,1
2010,EMEA,Belgium,Facultés Universitaires Catholiques de Mons,50.4538216,3.9825587,1
2010,EMEA,Belgium,Katholieke Universiteit Leuven,50.87809710000001,4.699705300000001,4
2010,EMEA,Belgium,Louvain School of Management,50.668417,4.6126641,4
2010,EMEA,Belgium,Universiteit Antwerpen,51.2228074,4.410239,4
2010,EMEA,Belgium,Universiteit Gent,51.0499922,3.7303853,9
2010,AMS,Brazil,Pontifícia Universidade Católica do Rio de Janeiro,-22.9797463,-43.233402,2
2010,AMS,Brazil,Universidade Estadual Paulista,-22.3474826,-49.031765,1
2010,AMS,Brazil,Universidade Federal Fluminense,-14.235004,-51.92528,3
2010,AMS,Brazil,Universidade Federal de Ouro Preto,-20.3981889,-43.506825,1
2010,AMS,Brazil,Universidade Federal do Espírito Santo,-20.2769549,-40.3046767,1
2010,AMS,Brazil,Universidade Federal do Rio de Janeiro,-22.8674532,-43.2151914,2
2010,AMS,Brazil,Universidade de São Paulo,-23.5613991,-46.7307891,4
2010,AMS,Canada,Carleton University,45.3871529,-75.6959036,1
2010,AMS,Canada,Dalhousie University,44.6369358,-63.58957539999999,1
2010,AMS,Canada,McGill University,45.50601839999999,-73.5783235,3
2010,AMS,Canada,McMaster University,56.130366,-106.346771,4
2010,AMS,Canada,Queen's University,44.2252795,-76.49514119999999,1
2010,AMS,Canada,Simon Fraser University,49.27908859999999,-122.9201795,1
2010,AMS,Canada,University of British Columbia,49.2593121,-123.2474966,4
2010,AMS,Canada,University of Calgary,51.04473309999999,-114.0718831,3
2010,AMS,Canada,University of Ottawa,45.42310639999999,-75.68313289999999,1
2010,AMS,Canada,University of Toronto,43.6615415,-79.4008748,10
2010,AMS,Canada,University of Waterloo,43.4642578,-80.5204096,5
2010,AMS,Canada,Université Laval,46.78174629999999,-71.2747424,2
2010,AMS,Canada,Université de Montréal,45.5056156,-73.61375919999999,5
2010,AMS,Canada,York University,43.7734535,-79.50186839999999,1
2010,AMS,Canada,"École Polytechnique de Montréal, Université de Montréal",45.5047939,-73.6131831,2
2010,AMS,Chile,Pontificia Universidad Catolica de Chile,-33.4413488,-70.6406454,2
2010,AMS,Chile,Universidad Diego Portales,-33.4498999,-70.6616389,2
2010,AMS,Chile,Universidad de Chile,-33.4445098,-70.6508623,10
2010,AMS,Chile,Universidad de Concepcion,-36.8299341,-73.03570189999999,1
2010,APJ,China,Peking University,39.986913,116.3058739,1
2010,APJ,China,Renmin University of China,39.9696062,116.3188145,1
2010,APJ,China,Shanghai Jiaotong University,31.0252201,121.4337784,3
2010,APJ,China,Sichuan University,30.6301016,104.0898252,1
2010,APJ,China,Southwest Jiaotong University,30.6974069,104.0535522,1
2010,APJ,China,Tongji University,31.2627211,121.4598975,1
2010,APJ,China,Tsinghua University,39.9996674,116.3264439,1
2010,APJ,China,University of Science and Technology of China,31.821994,117.28059,1
2010,APJ,China,Xi'an Jiaotong University,34.250803,108.983693,2
2010,APJ,China,Xi'an University of Electronic Science and Technology,31.141537,121.567076,2
2010,AMS,Colombia,Escuela Colombiana de Ingeniería Julio Garavito,4.7827109,-74.0426038,1
2010,AMS,Colombia,Universidad EAFIT,6.1996012,-75.5792139,1
2010,AMS,Colombia,Universidad ICESI,3.3418949,-76.530602,1
2010,AMS,Colombia,Universidad Nacional de Colombia,4.6363615,-74.0833047,1
2010,AMS,Colombia,Universidad de Los Andes,4.601458099999999,-74.0661334,19
2010,EMEA,Czech Republic,Charles University Prague,50.0871106,14.4234889,2
2010,EMEA,Czech Republic,Czech Technical University of Prague,50.1031749,14.3947511,7
2010,EMEA,Czech Republic,Masaryk University,49.19862990000001,16.605384,1
2010,EMEA,Czech Republic,University of Economics Prague,50.0842386,14.4411405,7
2010,EMEA,Denmark,Aalborg University,57.0139858,9.9845553,2
2010,EMEA,Denmark,Technical University of Denmark,55.7860512,12.5233698,2
2010,,Ecuador,Escuela Politécnica Nacional,-0.2124413,-78.4905842,4
2010,,El Salvador,"Universidad Centroamericana ""José Simeón Canas""",13.6811406,-89.235873,1
2010,EMEA,Finland,Abo Akademi University,60.45098689999999,22.2776003,5
2010,EMEA,France,Ecole Normale Supérieure de Lyon,45.7332787,4.8334497,1
2010,EMEA,France,Grenoble Ecole de Management,45.1901928,5.713203099999999,1
2010,EMEA,France,Institut polytechnique de Grenoble,45.19450519999999,5.765581099999999,1
2010,EMEA,France,Sorbonne Université - Faculté des Sciences (Paris VI),48.8471036,2.357499,1
2010,EMEA,France,Université Catholique de l' Ouest,47.46314,-0.5467622,2
2010,EMEA,France,Université François Rabelais de Tours,47.38380799999999,0.6740151999999999,3
2010,EMEA,France,Université Henri Poincaré (Nancy I),48.6817321,6.1905497,1
2010,EMEA,France,Université de Bretagne Sud,48.2020471,-2.9326435,1
2010,EMEA,France,Université de Technologie de Compiègne,49.4156303,2.8185439,1
2010,EMEA,France,Université de Technologie de Troyes,48.26916199999999,4.066776100000001,5
2010,EMEA,Germany,Bayerische Julius-Maximilians-Universität Würzburg,49.7881814,9.93526,4
2010,EMEA,Germany,Bergische Universität Gesamthochschule Wuppertal,51.2445542,7.150124399999999,1
2010,EMEA,Germany,Carl von Ossietzky Universität Oldenburg,53.1467333,8.183124,1
2010,EMEA,Germany,Freie Universität Berlin,52.4543245,13.2934768,3
2010,EMEA,Germany,Friedrich-Alexander Universität Erlangen-Nürnberg,49.4605179,11.0299103,2
2010,EMEA,Germany,Friedrich-Schiller Universität Jena,50.92943289999999,11.5896642,1
2010,EMEA,Germany,Georg-August Universität Göttingen,51.54149460000001,9.9375952,4
2010,EMEA,Germany,Hamburg University of Applied Sciences (HAW Hamburg),53.55620949999999,10.0225391,1
2010,EMEA,Germany,Humboldt Universität Berlin,52.517883,13.3936551,3
2010,EMEA,Germany,Johannes-Gutenberg Universität Mainz,49.9926403,8.241555199999999,7
2010,EMEA,Germany,Karlsruher Institut für Technologie,49.0122041,8.415549,11
2010,EMEA,Germany,Martin-Luther Universität Halle-Wittenberg,51.4861319,11.9695316,1
2010,EMEA,Germany,Rheinisch Westfälische Technische Hochschule Aachen,50.7775413,6.077485299999999,9
2010,EMEA,Germany,Rheinische Friedrich-Wilhelms Universität Bonn,50.7267806,7.0864528,1
2010,EMEA,Germany,Ruprecht-Karls-Universität Heidelberg,49.41066,8.706554299999999,3
2010,EMEA,Germany,Technische Universität Berlin,52.5123426,13.324407,10
2010,EMEA,Germany,Technische Universität Carolo-Wilhelmina zu Braunschweig,52.2740424,10.5292636,3
2010,EMEA,Germany,Technische Universität Clausthal,51.8047621,10.3341511,4
2010,EMEA,Germany,Technische Universität Darmstadt,49.8731523,8.6550165,6
2010,EMEA,Germany,Technische Universität Dortmund,51.4921228,7.415232400000001,2
2010,EMEA,Germany,Technische Universität Ilmenau,50.68291439999999,10.933625,1
2010,EMEA,Germany,Technische Universität München,48.15012000000001,11.56683,5
2010,EMEA,Germany,Universität Augsburg,48.3341265,10.8984804,1
2010,EMEA,Germany,Universität Bayreuth,49.926224,11.5851577,5
2010,EMEA,Germany,Universität Bielefeld,52.0367238,8.4952413,1
2010,EMEA,Germany,Universität Hannover,52.3822216,9.7177805,1
2010,EMEA,Germany,Universität Kaiserslautern,49.4254833,7.755120099999999,1
2010,EMEA,Germany,Universität Köln,50.9282632,6.9293608,6
2010,EMEA,Germany,Universität Mannheim,49.4831102,8.4634512,4
2010,EMEA,Germany,Universität Paderborn,51.7081276,8.772273199999999,5
2010,EMEA,Germany,Universität Rostock,54.0751642,12.1040368,5
2010,EMEA,Germany,Universität Siegen,50.911246,8.0254579,1
2010,EMEA,Greece,National Technical University of Athens,37.9777547,23.7837782,1
2010,EMEA,Greece,University of Macedonia,40.6250129,22.9601085,2
2010,,Hong Kong,City University of Hong Kong,22.3374868,114.1720025,1
2010,,Hong Kong,The Chinese University of Hong Kong,22.419625,114.2067606,1
2010,,Hong Kong,The Hong Kong Polytechnic University,22.3045633,114.1795767,2
2010,,Hong Kong,The Hong Kong University of Science and Technology,22.3374847,114.2633989,1
2010,EMEA,Hungary,Budapest University of Technology and Economics,47.4813261,19.0554834,1
2010,EMEA,Iceland,Reykjavík University,64.1238339,-21.9269375,6
2010,EMEA,Iceland,University of Iceland,64.1394687,-21.9506398,4
2010,APJ,India,"Indian Institute of Technology, Kanpur",26.5123251,80.2333343,1
2010,APJ,India,"International Institute of Information Technology, Bangalore",12.8449599,77.6632162,1
2010,,Iran,Iran University of Science and Technology Tehran,35.7417754,51.5068074,1
2010,,Iran,Tarbiat Modares University,35.7234574,51.383975,3
2010,EMEA,Ireland,University College Cork,51.893609,-8.491197699999999,2
2010,EMEA,Ireland,University College Dublin,53.3038539,-6.2225535,1
2010,EMEA,Ireland,"University of Dublin, Trinity College",53.3437935,-6.254571599999999,1
2010,EMEA,Israel,Ben-Gurion University of the Negev,31.261426,34.7995546,1
2010,EMEA,Israel,Tel Aviv University,32.113496,34.803609,1
2010,EMEA,Italy,Bocconi University,45.44856739999999,9.1899344,1
2010,EMEA,Italy,Polytechnic Institute of Milan,45.468503,9.1824027,1
2010,EMEA,Italy,Polytechnic Institute of Turin,45.0624332,7.6622108,4
2010,EMEA,Italy,University of Aquila,42.3514296,13.397299,1
2010,EMEA,Italy,University of Bergamo,45.70448649999999,9.6603271,1
2010,EMEA,Italy,University of Bologna,44.4968678,11.3524094,2
2010,EMEA,Italy,University of Camerino,43.1465731,13.0670972,3
2010,EMEA,Italy,University of Ferrara,44.8334299,11.6262692,1
2010,EMEA,Italy,University of Genoa,44.4071448,8.934738099999999,1
2010,EMEA,Italy,University of Milan,45.460342,9.1941298,1
2010,EMEA,Italy,University of Naples Federico II,40.8453679,14.2577531,1
2010,EMEA,Italy,University of Padua,45.4067393,11.8771509,1
2010,EMEA,Italy,"University of Roma ""La Sapienza""",41.9037626,12.5144384,1
2010,EMEA,Italy,University of Salerno,40.7752009,14.7883678,1
2010,EMEA,Italy,University of Sannio,41.1302433,14.7795938,1
2010,EMEA,Italy,University of Trieste,45.6595455,13.7947478,2
2010,EMEA,Italy,University of Udine,46.0660001,13.2325584,2
2010,APJ,Japan,Bunkyo University,35.90476719999999,139.7739781,1
2010,APJ,Japan,Kanazawa Gakuin University,36.5175048,136.6950787,1
2010,APJ,Japan,Miyazaki University,31.8295664,131.4141929,1
2010,APJ,Japan,Okayama University,34.687057,133.9222083,1
2010,APJ,Japan,Osaka University,34.8208853,135.5228708,2
2010,APJ,Japan,Ryutsu Keizai University,35.91679,140.1895284,1
2010,APJ,Japan,Sophia University,35.6831167,139.7319235,1
2010,APJ,Japan,Tokyo Institute of Technology,35.6060026,139.6828975,1
2010,APJ,Japan,Toyohashi University of Technology,34.7011877,137.4100631,2
2010,APJ,Japan,University of Tokyo,35.7137326,139.7629318,6
2010,,Lebanon,American University of Beirut,33.9024626,35.4821829,2
2010,AMS,Mexico,Instituto Tecnológico Autonómo de México,19.3443468,-99.199729,1
2010,EMEA,Netherlands,Delft University of Technology,52.0021919,4.3735766,3
2010,EMEA,Netherlands,Eindhoven University of Technology,51.4479973,5.4859005,14
2010,EMEA,Netherlands,Rotterdam School of Management,51.91631750000001,4.523375199999999,2
2010,EMEA,Netherlands,University of Groningen,53.2193266,6.562830099999999,1
2010,EMEA,Netherlands,University of Twente,52.2396538,6.84979,2
2010,APJ,New Zealand,University of Auckland,-36.85088270000001,174.7644881,7
2010,APJ,New Zealand,University of Canterbury,-40.900557,174.885971,3
2010,EMEA,Norway,Molde University College,62.73659829999999,7.1093192,1
2010,EMEA,Norway,Norwegian University of Science and Technology,63.4194872,10.4019939,6
2010,APJ,Philippines,Ateneo de Manila University,14.6395704,121.0785779,1
2010,EMEA,Poland,University of Technology and Life Sciences,51.919438,19.145136,1
2010,EMEA,Poland,Warsaw University of Technology,52.220539,21.0103491,2
2010,EMEA,Portugal,Instituto Politecnico do Porto,41.1791919,-8.5977523,1
2010,EMEA,Portugal,Universidade de Coimbra,40.2076394,-8.4260932,1
2010,EMEA,Portugal,Universidade de Lisboa,38.7526578,-9.158245,2
2010,EMEA,Portugal,Universidade de Tras-os-Montes e Alto Douro,41.2885402,-7.7390709,1
2010,EMEA,Portugal,Universidade do Algarve,37.0284708,-7.923857699999999,2
2010,EMEA,Portugal,Universidade do Porto,41.1465479,-8.6156998,5
2010,,Puerto Rico,"Universidad de Puerto Rico, Mayaguez",18.2108895,-67.14090250000001,1
2010,EMEA,Romania,Technical University of Iasi,47.1545977,27.599396,1
2010,APJ,Singapore,Nanyang Technological University,1.3483099,103.6831347,1
2010,APJ,Singapore,National University of Singapore,1.2976493,103.7766916,3
2010,EMEA,Slovakia,University of Zilinska,48.6202877,17.836701,3
2010,APJ,South Korea,Korea Advanced Institute of Science & Technology,36.3721427,127.36039,1
2010,APJ,South Korea,Korea University,37.58938759999999,127.0324773,4
2010,APJ,South Korea,Seoul National University,37.4648267,126.9571988,1
2010,EMEA,Spain,Universidad Autónoma de Madrid,40.5466983,-3.6943619,1
2010,EMEA,Spain,Universidad Complutense de Madrid,40.4454368,-3.7299424,1
2010,EMEA,Spain,Universidad Politécnica de Cataluna,41.22311029999999,1.7356471,7
2010,EMEA,Spain,Universidad Politécnica de Madrid,40.4486372,-3.7192798,4
2010,EMEA,Spain,Universidad Politécnica de Valencia,39.4807342,-0.3410958,8
2010,EMEA,Spain,Universidad Rey Juan Carlos,40.3354484,-3.8773451,1
2010,EMEA,Spain,Universidad de Cantabria,43.471704,-3.8019739,1
2010,EMEA,Spain,Universidad de La Laguna,28.4812517,-16.31558,4
2010,EMEA,Spain,Universidad de Málaga,36.7200246,-4.4161508,2
2010,EMEA,Spain,Universidad de Sevilla,37.3807579,-5.9912307,4
2010,EMEA,Spain,Universidad de Valencia,39.4795247,-0.3633786,1
2010,EMEA,Spain,Universitat Pompeu Fabra,41.37896689999999,2.1797944,1
2010,EMEA,Sweden,Chalmers University of Technology,57.6893689,11.9740947,2
2010,EMEA,Sweden,KTH Royal Institute of Technology,59.3498706,18.0702566,1
2010,EMEA,Sweden,Linköping University,58.3978364,15.5760072,6
2010,EMEA,Sweden,Mid-Sweden University,62.3925531,17.2848048,2
2010,EMEA,Sweden,Umea University,63.82022240000001,20.3054461,3
2010,EMEA,Sweden,Uppsala University,59.8575453,17.6294865,1
2010,EMEA,Switzerland,EPFL - EPF Lausanne,46.5190557,6.5667576,8
2010,EMEA,Switzerland,ETHZ - ETH Zurich,47.4067061,8.5107914,12
2010,EMEA,Switzerland,SUPSI - University of Applied Sciences Southern Switzerland,46.0299938,8.9228095,1
2010,EMEA,Switzerland,Universita della Svizzera Italiana,46.01073299999999,8.9581581,1
2010,EMEA,Switzerland,University of Fribourg,46.806357,7.152006,2
2010,EMEA,Switzerland,ZHAW - Zürcher Hochschule für Angewandte Wissenschaften,47.4998588,8.7203383,1
2010,APJ,Taiwan,National Taiwan University of Science and Technology,25.0132583,121.5405609,2
2010,APJ,Taiwan,National Tsinghua University,24.7950225,120.996405,2
2010,APJ,Taiwan,Yuan Ze University,24.9703173,121.2634422,2
2010,APJ,Thailand,Asian Institute of Technology,14.0785,100.6140362,1
2010,EMEA,Turkey,Anadolu University,39.7897233,30.5005775,1
2010,EMEA,Turkey,Bilkent University,39.8680167,32.7498917,5
2010,EMEA,Turkey,Boğaziçi University,41.0836151,29.0517642,9
2010,EMEA,Turkey,Cukurova University,37.0599588,35.3551673,1
2010,EMEA,Turkey,Galatasaray University,41.0459897,29.0198998,1
2010,EMEA,Turkey,Gaziantep University,37.0348343,37.3169967,1
2010,EMEA,Turkey,Gebze Institute of Technology,40.8093007,29.3647579,1
2010,EMEA,Turkey,Hacettepe University,38.963745,35.243322,1
2010,EMEA,Turkey,Uludag University,40.2264846,28.87604229999999,1
2010,EMEA,United Kingdom,Brunel University Uxbridge,51.5321389,-0.4727493,5
2010,EMEA,United Kingdom,Imperial College London,51.49882220000001,-0.1748735,1
2010,EMEA,United Kingdom,"King's College London, University of London",51.5229649,-0.1309067,2
2010,EMEA,United Kingdom,"London School of Economics and Political Science, University of London",51.5144388,-0.1164513,2
2010,EMEA,United Kingdom,Royal Holloway University of London,51.4247097,-0.5667494,1
2010,EMEA,United Kingdom,University of Bristol,51.4585376,-2.6021758,2
2010,EMEA,United Kingdom,University of Cambridge,55.378051,-3.435973,2
2010,EMEA,United Kingdom,University of Edinburgh,55.9445158,-3.1892413,3
2010,EMEA,United Kingdom,University of Glasgow,55.86167039999999,-4.2583345,1
2010,EMEA,United Kingdom,University of Leeds,53.8079743,-1.5533339,1
2010,EMEA,United Kingdom,University of London,51.5229649,-0.1309067,1
2010,EMEA,United Kingdom,University of Nottingham,52.9387922,-1.1981057,1
2010,EMEA,United Kingdom,University of Southampton,50.9105468,-1.4049018,4
2010,EMEA,United Kingdom,University of York,53.9461089,-1.0517718,1
2010,EMEA,United Kingdom,"University of the West of England, Bristol",51.5007282,-2.5469015,3
2010,AMS,United States,Air Force Institute of Technology,39.7821574,-84.0838943,1
2010,AMS,United States,Albany State University,31.5690337,-84.1404182,1
2010,AMS,United States,Arizona State University,33.4229975,-111.9278306,12
2010,AMS,United States,Auburn University,32.6047841,-85.4852488,1
2010,AMS,United States,Boston University,42.3504997,-71.1053991,1
2010,AMS,United States,Bowie State University,39.0192706,-76.7593488,1
2010,AMS,United States,Bowling Green State University,41.37969270000001,-83.63005919999999,1
2010,AMS,United States,Brown University,41.8267718,-71.4025482,3
2010,AMS,United States,Bucknell University,40.9547722,-76.88507589999999,1
2010,AMS,United States,"California State University, Chico",39.7296653,-121.8478871,1
2010,AMS,United States,Carnegie Mellon University,40.4432027,-79.9428499,26
2010,AMS,United States,Clemson University,34.6767605,-82.83444209999999,5
2010,AMS,United States,College of William and Mary,37.2709753,-76.7162467,3
2010,AMS,United States,Colorado State University,40.5729432,-105.0848391,1
2010,AMS,United States,Columbia University,40.8075355,-73.9625727,8
2010,AMS,United States,Cornell University,42.4534492,-76.4735027,13
2010,AMS,United States,Drexel University,39.9566127,-75.18994409999999,3
2010,AMS,United States,Duke University,36.0014258,-78.9382286,2
2010,AMS,United States,Embry-Riddle Aeronautical University,29.1914592,-81.0494291,1
2010,AMS,United States,Emory University,33.7973735,-84.3252791,1
2010,AMS,United States,Fordham University,40.8614567,-73.8852771,1
2010,AMS,United States,George Mason University,38.8314578,-77.31174709999999,23
2010,AMS,United States,George Washington University,38.8991756,-77.0470916,2
2010,AMS,United States,Georgia Institute of Technology,33.7779791,-84.3979638,17
2010,AMS,United States,Harding University,35.2458698,-91.7245598,1
2010,AMS,United States,Humboldt State University,40.8747332,-124.0789268,1
2010,AMS,United States,Iowa State University,42.0266573,-93.6464516,5
2010,AMS,United States,Johns Hopkins University,39.3299013,-76.6205177,3
2010,AMS,United States,Lehigh University,40.6054003,-75.3771764,7
2010,AMS,United States,Massachusetts Institute of Technology,42.360091,-71.09416,22
2010,AMS,United States,Michigan State University,42.7250725,-84.47908269999999,1
2010,AMS,United States,Mississippi State University,33.4555279,-88.7903868,1
2010,AMS,United States,Missouri University of Science and Technology,37.9537078,-91.7756271,1
2010,AMS,United States,Naval Postgraduate School,36.5968995,-121.8741343,1
2010,AMS,United States,New York University,40.7127753,-74.0059728,1
2010,AMS,United States,North Carolina State University,35.7850744,-78.6812824,3
2010,AMS,United States,North Dakota State University,46.8977528,-96.8024367,3
2010,AMS,United States,Northwestern University,42.0564594,-87.67526699999999,5
2010,AMS,United States,Oakland University,42.6678782,-83.20823469999999,3
2010,AMS,United States,Ohio State University - Columbus,40.0060889,-83.0282624,1
2010,AMS,United States,Oklahoma State University,36.126572,-97.0734821,11
2010,AMS,United States,Pennsylvania State University,40.7982133,-77.8599084,1
2010,AMS,United States,Princeton University,40.3430942,-74.65507389999999,4
2010,AMS,United States,Purdue University,40.4237054,-86.92119459999999,4
2010,AMS,United States,Ramapo College,41.0815852,-74.17610150000002,1
2010,AMS,United States,Rensselaer Polytechnic Institute,42.7297628,-73.67888839999999,2
2010,AMS,United States,Rice University,29.7168363,-95.4035531,14
2010,AMS,United States,Rochester Institute of Technology,43.0847317,-77.6715248,4
2010,AMS,United States,Rose-Hulman Institute of Technology,39.483345,-87.3241359,2
2010,AMS,United States,Rutgers University,40.5017645,-74.44793419999999,3
2010,AMS,United States,Saint Leo University,28.3383111,-82.25728579999999,1
2010,AMS,United States,San Francisco State University,37.7241492,-122.4799405,1
2010,AMS,United States,Santa Clara University,37.3486087,-121.9367173,2
2010,AMS,United States,Skidmore College,43.0959241,-73.78523849999999,1
2010,AMS,United States,Southern Illinois University-Carbondale,37.7079717,-89.2229983,1
2010,AMS,United States,Southern Methodist University,32.8412178,-96.7845175,1
2010,AMS,United States,Stanford University,37.42766,-122.17006,4
2010,AMS,United States,State University of New York at Buffalo,42.999775,-78.7870456,2
2010,AMS,United States,Texas A&M International University,27.5718315,-99.4350371,1
2010,AMS,United States,Texas A&M University - College Station,30.6186625,-96.3364251,8
2010,AMS,United States,Texas Tech University,33.5844949,-101.8751391,38
2010,AMS,United States,Texas Tech University-Health Sciences Center,33.5901674,-101.8903305,1
2010,AMS,United States,The Citadel,32.7958216,-79.95943679999999,1
2010,AMS,United States,The University of Alabama,33.2114385,-87.5401002,8
2010,AMS,United States,The University of Texas at Austin,30.2894713,-97.7367917,11
2010,AMS,United States,Towson University,39.3919027,-76.6124675,1
2010,AMS,United States,University of Arkansas - Fayetteville,36.0686895,-94.1748471,5
2010,AMS,United States,"University of California, Berkeley",37.8712141,-122.255463,7
2010,AMS,United States,"University of California, Davis",38.539095,-121.7608193,3
2010,AMS,United States,"University of California, San Diego",32.881168,-117.2343605,4
2010,AMS,United States,"University of California, Santa Barbara",34.4153601,-119.8514162,2
2010,AMS,United States,University of Central Florida,28.6024274,-81.2000599,1
2010,AMS,United States,University of Chicago,41.7904484,-87.6003953,5
2010,AMS,United States,University of Connecticut,41.81354150000001,-72.2452715,1
2010,AMS,United States,University of Florida,29.6465428,-82.3533266,2
